2.932296143777907704e-01,-3.268891288551438457e-02,4.805800724385403400e-01,4.028905833131258829e-01,-2.638857486295008714e-01,-1.021519235169524448e-01,-5.235560534759381435e-01,-1.498845734338018487e-01,2.339603446234966022e-01,2.495197662709991160e-01,6.270596665095696798e-01,8.886130700476169153e-02,-5.416797089533675891e-01,-3.801415721208515897e-01,-5.807495567243218387e-02,-5.547753268528092807e-01
1.979997809310439782e-01,-5.565993900348392698e-01,3.391837337237677552e-01,-4.513750712662902287e-01,2.228163358280106920e-01,-7.613047847302206739e-01,-7.483697202648031954e-01,-5.127292908757999923e-01,7.613565919616676059e-01,-1.869233809050543016e-03,-9.274406381782281938e-01,8.242496350860983867e-01,-4.561005510964032394e-01,5.574989088060847697e-01,4.990027538376341498e-01,1.676282063401259570e-01
-6.015632841567467581e-01,8.905900782664156745e-01,2.765620071928182044e-01,-7.296091145296665914e-01,6.058423604717224492e-02,6.255216985161481391e-01,-8.631971775781078771e-01,-5.198760498109421258e-02,4.782570372416490301e-01,5.195379065205859570e-01,-7.409063843419412265e-01,3.410537864364134863e-01,-7.270671618371974398e-01,5.331297045093931208e-01,4.946447889877309545e-01,2.092155755558538013e-02
-1.079896235795413245e-01,2.139391644125323566e-01,1.722861971318858376e-01,4.089389660598068132e-02,2.972425461884189643e-02,9.637414487022166742e-02,7.566706202358708215e-03,4.316446981908314551e-02,1.625577739283529943e-01,-1.278036211048467520e-02,-4.861614735945773424e-01,-3.129500696783047431e+00,8.609838461483009908e+00,-1.532136726260656945e-01,2.646567235764029080e-01,-8.558965214225183749e-02
-5.139272852155744031e-01,4.869746029393999531e-02,6.338701259710257663e-01,-6.627290289714332649e-01,-3.947157035048708407e-01,5.111247201378968930e-01,-9.389035638841691789e-03,-2.746270616081415428e-01,1.751603486649196961e-01,8.784001083271155697e-01,3.451523121995137694e-02,-4.275826345061878864e-01,-7.039136457798245150e-01,7.277614447266834985e-02,7.193576978096032359e-01,4.580441193969732594e-01
-3.207193257493984873e-01,2.330910076344448745e-01,1.260044965876799261e-01,-4.749381486658366125e-01,2.923262756394218731e-01,-1.756346049927080821e-01,-4.291377317607899533e-01,-5.607356684495211352e-02,-8.721166798415696420e+00,1.319464417597965733e+00,9.800111640695785553e-02,-2.057819881184512201e-01,-5.234412562986932166e-03,-3.927719907010866485e-01,2.558361960460657225e-01,1.864632960843189413e-01
-2.179159821771555539e+00,1.678501330642531153e+00,8.608125513376785332e-01,-8.096662083218038930e+00,-3.022643236306611914e-01,-6.681617613841288605e-01,-3.600289113135464181e-01,2.091587823124539947e-01,-1.243647148681844145e-01,-1.780468768535429791e-01,-2.824595668476219124e-01,9.122976739989120676e-02,1.640930327085472935e-03,8.463619084797473213e-03,2.272061274457919666e-01,5.162009961596090296e-02
5.071791678703331252e-01,-1.272614393879609729e-01,-1.858289039436534229e-01,1.309372333209566086e-01,-7.576986458684143999e-01,-1.772107428258552775e-02,1.029094447652178346e+01,-8.078516362600545619e+00,-3.191671389475567167e-01,1.417772984818973236e-01,2.248440312605048952e-01,2.827301977582344916e-01,-1.907351628128761689e-01,-4.876141703231592905e-02,4.003907146653518656e-01,1.306312299050151615e-01
-1.103460370144150431e-02,-1.067796530873177607e+00,-4.529134387481941193e-01,1.294153778912417174e-01,3.627207585572574389e-01,-8.412604125246175846e-02,-4.199037361973632643e-01,1.154856528636760415e-01,6.012168237713253482e-01,5.364485481805987277e-01,2.635781139270289564e-01,3.952317755022365098e-02,-1.233869885909603781e+00,-1.085379893844979682e+00,1.346334147592775643e-01,9.152872381010312974e-02
-2.355155318613787185e-01,-9.555701945944000686e-02,-5.459895022924372149e-02,1.598439151739076969e-01,-1.920604604041737939e-01,2.736152843345654451e-01,4.203437510929675103e-02,6.711725187743672327e-02,9.980525805714150767e-02,-2.330576734774892911e-01,-1.169340772285532570e-01,1.158193559488597812e-01,2.779639575276790509e-01,-3.622377278193679828e+00,4.607384272291937810e-01,-1.170090180993796636e-01
1.492997339577250004e-01,1.912003939478394143e-01,3.156923117108706434e-01,1.978465145220190957e-01,1.026881344264678336e-01,4.610487366575615198e-01,1.151958177020720175e-01,-1.889970353320102880e-02,1.270641234049836588e-01,8.368843661300399139e-01,-2.478952579279715684e-01,2.439047027241234011e-01,-1.908257460921047866e-01,-1.831249954386427597e-02,5.403933728872117870e-01,-5.889123895392509578e-01
4.854129588826056607e-01,-3.847741384374210871e-01,8.048351160142925842e-01,-8.383131463410237183e-01,-5.609244607512278158e-01,2.534377551626392777e-01,-8.540228964328713257e-01,-4.864811123326583941e-01,4.564129898953342424e-01,-7.554284623475149285e-02,-2.579170127911260546e-01,4.105261596092983356e-01,7.941366864032702866e-01,8.255604957710095393e-01,3.112201800072857405e-01,-2.009991626041055246e-01
